tour,player_name,serve_pts,serve_pts_won,return_pts,return_pts_won,serve_win_pct,return_win_pct,total_win_pct,ras_slow,ras_medium,ras_fast,n_slow,n_medium,n_fast,body_return_pts,cluster,PC1,PC2
WTA,Elise Mertens,3410,2004,3537,1585,0.587683284457478,0.44811987560079164,0.5166258816755434,0.967479674796748,0.9627906976744186,0.937046004842615,492.0,430.0,413.0,1335.0,3.0,0.6680153941315631,-0.05760684659586541
WTA,Emma Raducanu,1186,728,1273,592,0.6138279932546374,0.46504320502749413,0.5368035786905246,0.9533333333333334,0.9658703071672355,0.9683257918552036,150.0,293.0,221.0,664.0,1.0,0.8025891524941522,-0.6967419331014745
WTA,G. Muguruza,1427,872,1540,707,0.611072179397337,0.4590909090909091,0.5321873946747556,,,,,,,,,,
WTA,Garbine Muguruza,1371,862,1484,654,0.6287381473377097,0.44070080862533695,0.5309982486865149,0.9757281553398058,0.9619771863117871,0.9236363636363636,206.0,263.0,275.0,744.0,3.0,0.6494541659456915,0.2607442031338633
WTA,Greet Minnen,1095,610,1074,439,0.5570776255707762,0.40875232774674114,0.48363301060396496,0.98989898989899,0.9830508474576272,0.9,198.0,118.0,130.0,446.0,3.0,0.9265229137652875,0.7771318162901556
WTA,Harriet Dart,1346,713,1308,571,0.5297176820208024,0.43654434250764523,0.48379804069329313,0.9875776397515528,0.9846938775510204,0.9601593625498008,161.0,196.0,251.0,608.0,1.0,1.490442073048108,0.06989872702799957
WTA,Heather Watson,1327,775,1334,549,0.5840241145440844,0.411544227886057,0.49755730928222475,0.9692307692307692,0.9714285714285714,0.9631336405529954,195.0,175.0,217.0,587.0,1.0,1.0639895423055474,-0.3203048605251135
WTA,Iga Swiatek,2631,1612,2844,1339,0.612694792854428,0.47081575246132207,0.5389954337899543,0.9768041237113402,0.9585253456221198,0.9748743718592965,388.0,434.0,398.0,1220.0,1.0,1.1065954728106728,-0.2704328334865621
WTA,Irina Camelia Begu,1435,799,1453,580,0.556794425087108,0.3991741225051617,0.4774930747922438,0.9690721649484536,0.9655172413793104,0.8405797101449275,97.0,58.0,69.0,224.0,6.0,-0.1924012824019994,1.0235361049148484
WTA,Jasmine Paolini,1349,766,1284,541,0.5678280207561156,0.42133956386292837,0.49639194834789213,0.994475138121547,0.9902439024390244,0.978494623655914,181.0,205.0,186.0,572.0,1.0,1.84457221807148,0.003381085773144025
WTA,Jelena Ostapenko,3814,2152,3644,1731,0.5642370214997378,0.47502744237102085,0.5206489675516224,0.9363957597173145,0.9553903345724907,0.9120171673819742,566.0,538.0,466.0,1570.0,6.0,-0.13077113910038282,-0.4154542790504316
